0,185.041822684308,671.058651758942,1085.27180197851,1485.05865175891,184.149785543899,261.058651758939,671.058651758942,1085.27180197851,1485.05865175891,669.058651758942,669.058651758942,1079.05865175894,1493.27180197851,1893.05865175891,1076.98218746841,1077.05865175894,1487.05865175895,1901.27180197849,2301.05865175889,1484.98231683225,1485.05865175895,1895.05865175895,2309.27180197851,2709.05865175889
205.025274170829,0,204.974725829175,689.847112046295,1089.63396182669,275.671554086336,184.280879864277,275.633961826726,689.847112046295,1089.63396182669,683.671554086339,683.671554086339,683.633961826729,1097.8471120463,1497.63396182669,1091.67155408634,1091.67155408634,1091.63396182673,1505.84711204628,1905.63396182667,1499.67155408634,1499.67155408634,1499.63396182673,1913.84711204629,2313.63396182668
687.249423937957,207.132415340742,0,207.080734878827,677.099614748237,687.351359003422,277.351359003419,184.444948036409,277.312764967841,677.099614748237,1095.35135900342,685.351359003422,685.351359003422,685.312764967843,1085.09961474824,1503.35135900343,1093.35135900342,1093.35135900342,1093.31276496782,1493.09961474822,1911.35135900343,1501.35135900343,1501.35135900343,1501.31276496784,1901.09961474822
1096.22829091461,686.228160916621,199.91715684657,0,199.869692933827,1096.32819547815,686.328195478142,272.115045258574,184.606956137789,272.080176433201,1504.32819547815,1094.32819547814,680.115045258576,680.115045258576,680.080176433204,1912.32819547813,1502.32819547812,1088.11504525856,1088.11504525856,1088.08017643321,2320.32819547813,1910.32819547813,1496.11504525857,1496.11504525857,1496.08017643321
1498.38292429356,1088.38279429556,674.169512742148,202.963087229442,0,1498.45354485142,1088.45354485142,674.240394631851,274.453544851454,184.745050011694,1906.45354485142,1496.45354485142,1082.24039463185,682.453544851457,682.52694744846,2314.4535448514,1904.4535448514,1490.24039463183,1090.45354485146,1090.52707681225,2722.45354485141,2312.4535448514,1898.24039463185,1498.45354485146,1498.52720617614
203.975180739339,275.314971257817,685.31497125782,1099.52812147739,1499.31497125779,0,184.912030547087,685.31497125782,1099.52812147739,1499.31497125779,204.024819260665,275.351749432247,685.351749432249,1099.56489965182,1499.35174943221,683.235345227912,683.351749432249,1093.35174943225,1507.5648996518,1907.35174943219,1091.23547459175,1091.35174943225,1501.35174943225,1915.56489965181,2315.3517494322
289.207493939114,204.004983132352,289.214611984833,703.427762204402,1103.2146119848,204.994978981721,0,205.005021018283,703.427762204402,1103.2146119848,289.20046389062,203.995016867652,289.207582109357,703.420732328925,1103.20758210932,697.200463890623,697.200463890623,697.207582109359,1111.4207323289,1511.2075821093,1105.20046389063,1105.20046389063,1105.20758210936,1519.42073232892,1919.2075821093
700.704475714004,290.704475714001,204.004980948162,290.711608403751,690.498458184148,700.697484933144,207.101569159899,0,207.11158105967,690.498458184148,700.697484933144,290.697484933141,203.995019051842,290.704617794416,690.491467574813,1108.69748493315,698.697484933144,698.697484933144,698.704617794395,1098.49146757479,1516.69748493315,1106.69748493315,1106.69748493315,1106.70461779441,1506.49146757479
1109.82378029261,699.823780292611,285.610630073043,204.005046097703,285.617661104948,1109.81657175894,699.816571758941,199.888401808095,0,199.898447972302,1109.81657175894,699.816571758941,285.603421539372,203.994953902301,285.610452748718,1517.81657175892,1107.81657175892,693.603421539352,693.603421539352,693.61045274872,1925.81657175893,1515.81657175892,1101.60342153937,1101.60342153937,1101.61045274872
1511.87840899357,1101.87840899356,687.665258773996,287.878408993599,204.03216957707,1511.87840899357,1101.87840899356,687.619662346615,203.088286571014,0,1511.83281256619,1101.83281256618,687.619662346615,287.832812566218,203.967830422934,1919.83281256617,1509.83281256616,1095.61966234659,695.832812566221,695.955438283077,2327.83281256617,1917.83281256617,1503.61966234661,1103.83281256622,1103.95556764697
683.307614078262,683.205864771138,1093.20586477114,1507.41901499071,1907.20586477111,203.975153557776,275.205864771135,685.205864771138,1099.41901499071,1499.2058647711,0,184.74957303201,685.242697816474,1099.45584803604,1499.24269781644,204.024846442262,275.242697816471,685.242697816474,1099.45584803604,1499.24269781644,683.126359058092,683.242697816474,1093.24269781648,1507.45584803605,1907.24269781644
