Facilities,0.063603
Facilities,0.028162
Facilities,0.006246
Facilities,0.024601
Facilities,0.057388
Facilities,0.070671
Facilities,0.031291
Facilities,0.00694
Facilities,0.027334
Facilities,0.063765
Facilities,0.070671
Facilities,0.031291
Facilities,0.00694
Facilities,0.027334
Facilities,0.063765
Facilities,0.070671
Facilities,0.031291
Facilities,0.00694
Facilities,0.027334
Facilities,0.063765
Facilities,0.077738
Facilities,0.03442
Facilities,0.007634
Facilities,0.030068
Facilities,0.070141
