Facilities,0.003633
Facilities,0.014016
Facilities,0.029259
Facilities,0.051639
Facilities,0.081453
Facilities,0.004036
Facilities,0.015573
Facilities,0.03251
Facilities,0.057377
Facilities,0.090503
Facilities,0.004036
Facilities,0.015573
Facilities,0.03251
Facilities,0.057377
Facilities,0.090503
Facilities,0.004036
Facilities,0.015573
Facilities,0.03251
Facilities,0.057377
Facilities,0.090503
Facilities,0.00444
Facilities,0.01713
Facilities,0.035761
Facilities,0.063115
Facilities,0.099554
